method,image_index,crop_ratio,repeat,protected_bits,raw_ber,raw_bit_accuracy,detection_success,exact_decode_success,ecc_corrected_success,schema,logit_mean,logit_abs_mean
TrustMark Q,10,50%,3,100,0.03,0.97,1,1,1,1,-0.036264970898628235,5.1524529457092285
TrustMark Q,10,50%,4,100,0.02,0.98,1,1,1,1,0.02455112524330616,6.0024733543396
TrustMark Q,10,40%,0,100,0.04,0.96,1,1,1,1,-0.12601906061172485,4.0091657638549805
TrustMark Q,10,40%,1,100,0.08,0.92,0,0,0,-1,-0.4315473139286041,4.022280216217041
TrustMark Q,10,40%,2,100,0.11,0.89,0,0,0,-1,-0.035603541880846024,3.2644882202148438
TrustMark Q,10,40%,3,100,0.11,0.89,0,0,0,-1,-0.22100047767162323,3.105360746383667
TrustMark Q,10,40%,4,100,0.05,0.95,1,1,1,1,-0.10034308582544327,4.8357462882995605
TrustMark Q,10,30%,0,100,0.17,0.83,0,0,0,-1,0.12179752439260483,1.8588459491729736
TrustMark Q,10,30%,1,100,0.19,0.81,0,0,0,-1,0.1330483853816986,1.7517677545547485
TrustMark Q,10,30%,2,100,0.17,0.83,0,0,0,-1,-0.13171759247779846,2.1693615913391113
TrustMark Q,10,30%,3,100,0.15,0.85,0,0,0,-1,0.1290142685174942,2.43636155128479
TrustMark Q,10,30%,4,100,0.2,0.8,0,0,0,-1,-0.14354093372821808,1.4701662063598633
TrustMark Q,11,100%,0,100,0.0,1.0,1,1,1,1,0.2544257342815399,9.986080169677734
TrustMark Q,11,100%,1,100,0.0,1.0,1,1,1,1,0.2544257342815399,9.986080169677734
TrustMark Q,11,100%,2,100,0.0,1.0,1,1,1,1,0.2544257342815399,9.986080169677734
TrustMark Q,11,100%,3,100,0.0,1.0,1,1,1,1,0.2544257342815399,9.986080169677734
TrustMark Q,11,100%,4,100,0.0,1.0,1,1,1,1,0.2544257342815399,9.986080169677734
TrustMark Q,11,70%,0,100,0.01,0.99,1,1,1,1,0.4823828935623169,8.201427459716797
TrustMark Q,11,70%,1,100,0.0,1.0,1,1,1,1,0.3274126350879669,8.543106079101562
TrustMark Q,11,70%,2,100,0.0,1.0,1,1,1,1,0.2224159687757492,9.092645645141602
TrustMark Q,11,70%,3,100,0.0,1.0,1,1,1,1,0.2828831970691681,8.249604225158691
TrustMark Q,11,70%,4,100,0.0,1.0,1,1,1,1,0.14802496135234833,9.0807523727417
TrustMark Q,11,50%,0,100,0.03,0.97,1,1,1,1,0.3445524573326111,5.098563194274902
TrustMark Q,11,50%,1,100,0.02,0.98,1,1,1,1,0.3098602592945099,7.275148391723633
TrustMark Q,11,50%,2,100,0.02,0.98,1,1,1,1,0.3205183446407318,6.999785900115967
TrustMark Q,11,50%,3,100,0.04,0.96,1,1,1,1,0.049616631120443344,4.653231620788574
TrustMark Q,11,50%,4,100,0.04,0.96,1,1,1,1,0.3002055287361145,5.072996616363525
TrustMark Q,11,40%,0,100,0.02,0.98,1,1,1,1,0.11178531497716904,3.789734125137329
TrustMark Q,11,40%,1,100,0.1,0.9,0,0,0,-1,0.3647300601005554,3.420534372329712
TrustMark Q,11,40%,2,100,0.17,0.83,0,0,0,-1,0.07088260352611542,2.263589859008789
TrustMark Q,11,40%,3,100,0.13,0.87,0,0,0,-1,0.19303056597709656,2.5598442554473877
TrustMark Q,11,40%,4,100,0.08,0.92,0,0,0,-1,0.2865375578403473,4.314877033233643
TrustMark Q,11,30%,0,100,0.2,0.8,0,0,0,-1,0.048150740563869476,1.0854672193527222
TrustMark Q,11,30%,1,100,0.11,0.89,0,0,0,-1,0.08185479789972305,2.0563876628875732
TrustMark Q,11,30%,2,100,0.2,0.8,0,0,0,-1,-0.05863335728645325,1.711003065109253
TrustMark Q,11,30%,3,100,0.18,0.8200000000000001,0,0,0,-1,0.05145736783742905,1.4585826396942139
TrustMark Q,11,30%,4,100,0.17,0.83,0,0,0,-1,-0.02905604988336563,1.3328512907028198
TrustMark Q,12,100%,0,100,0.0,1.0,1,1,1,1,0.8454249501228333,9.506843566894531
TrustMark Q,12,100%,1,100,0.0,1.0,1,1,1,1,0.8454249501228333,9.506843566894531
TrustMark Q,12,100%,2,100,0.0,1.0,1,1,1,1,0.8454249501228333,9.506843566894531
TrustMark Q,12,100%,3,100,0.0,1.0,1,1,1,1,0.8454249501228333,9.506843566894531
TrustMark Q,12,100%,4,100,0.0,1.0,1,1,1,1,0.8454249501228333,9.506843566894531
TrustMark Q,12,70%,0,100,0.01,0.99,1,1,1,1,0.5631392002105713,5.898188591003418
TrustMark Q,12,70%,1,100,0.0,1.0,1,1,1,1,0.7171979546546936,7.485239028930664
TrustMark Q,12,70%,2,100,0.01,0.99,1,1,1,1,0.7687249779701233,8.490131378173828
TrustMark Q,12,70%,3,100,0.01,0.99,1,1,1,1,0.7216396927833557,7.345181941986084
TrustMark Q,12,70%,4,100,0.01,0.99,1,1,1,1,0.7098636627197266,8.370630264282227
TrustMark Q,12,50%,0,100,0.09,0.91,0,0,0,-1,0.33406680822372437,3.186697483062744
TrustMark Q,12,50%,1,100,0.06,0.94,0,0,0,-1,0.21881450712680817,4.002676010131836
TrustMark Q,12,50%,2,100,0.04,0.96,1,1,1,1,0.23781746625900269,4.2085466384887695
TrustMark Q,12,50%,3,100,0.1,0.9,0,0,0,-1,0.03598718345165253,3.0678133964538574
TrustMark Q,12,50%,4,100,0.05,0.95,1,1,1,1,0.14988131821155548,4.343991279602051
TrustMark Q,12,40%,0,100,0.1,0.9,0,0,0,-1,0.33607304096221924,2.9279298782348633
TrustMark Q,12,40%,1,100,0.12,0.88,0,0,0,-1,0.4965830147266388,2.676229238510132
TrustMark Q,12,40%,2,100,0.16,0.84,0,0,0,-1,-0.09946566820144653,1.9638575315475464
TrustMark Q,12,40%,3,100,0.23,0.77,0,0,0,-1,0.08124500513076782,1.5154962539672852
TrustMark Q,12,40%,4,100,0.06,0.94,0,0,0,-1,0.2050248384475708,2.8994433879852295
TrustMark Q,12,30%,0,100,0.26,0.74,0,0,0,-1,0.07179782539606094,1.0951021909713745
TrustMark Q,12,30%,1,100,0.16,0.84,0,0,0,-1,0.0018469274509698153,1.3939929008483887
TrustMark Q,12,30%,2,100,0.21,0.79,0,0,0,-1,0.3295360505580902,1.5203937292099
TrustMark Q,12,30%,3,100,0.24,0.76,0,0,0,-1,-0.036207251250743866,1.3115154504776
TrustMark Q,12,30%,4,100,0.26,0.74,0,0,0,-1,0.19622650742530823,0.6895718574523926
TrustMark Q,13,100%,0,100,0.03,0.97,1,1,1,1,0.12844206392765045,4.548809051513672
TrustMark Q,13,100%,1,100,0.03,0.97,1,1,1,1,0.12844206392765045,4.548809051513672
TrustMark Q,13,100%,2,100,0.03,0.97,1,1,1,1,0.12844206392765045,4.548809051513672
TrustMark Q,13,100%,3,100,0.03,0.97,1,1,1,1,0.12844206392765045,4.548809051513672
TrustMark Q,13,100%,4,100,0.03,0.97,1,1,1,1,0.12844206392765045,4.548809051513672
TrustMark Q,13,70%,0,100,0.06,0.94,0,0,0,-1,0.09871570765972137,3.4084787368774414
TrustMark Q,13,70%,1,100,0.04,0.96,1,1,1,1,-0.08049950003623962,3.659055709838867
TrustMark Q,13,70%,2,100,0.03,0.97,1,1,1,1,-0.1859600692987442,3.9326846599578857
TrustMark Q,13,70%,3,100,0.05,0.95,1,1,1,1,-0.16844183206558228,3.499683141708374
TrustMark Q,13,70%,4,100,0.02,0.98,1,1,1,1,-0.24025730788707733,4.020314693450928
TrustMark Q,13,50%,0,100,0.15,0.85,0,0,0,-1,0.3264201283454895,1.9626661539077759
TrustMark Q,13,50%,1,100,0.15,0.85,0,0,0,-1,0.1947023570537567,2.0424437522888184
TrustMark Q,13,50%,2,100,0.1,0.9,0,0,0,-1,0.07387654483318329,1.9640766382217407
TrustMark Q,13,50%,3,100,0.26,0.74,0,0,0,-1,-0.06758193671703339,1.3260999917984009
TrustMark Q,13,50%,4,100,0.14,0.86,0,0,0,-1,0.1150585263967514,1.7696526050567627
TrustMark Q,13,40%,0,100,0.2,0.8,0,0,0,-1,0.014427373185753822,1.0191035270690918
TrustMark Q,13,40%,1,100,0.19,0.81,0,0,0,-1,0.04449595510959625,1.9655816555023193
TrustMark Q,13,40%,2,100,0.22,0.78,0,0,0,-1,-0.0026191878132522106,1.2017000913619995
TrustMark Q,13,40%,3,100,0.23,0.77,0,0,0,-1,0.1597619205713272,1.3209816217422485
TrustMark Q,13,40%,4,100,0.24,0.76,0,0,0,-1,0.05270983278751373,1.3334356546401978
TrustMark Q,13,30%,0,100,0.29,0.71,0,0,0,-1,-0.0689423680305481,0.6508781909942627
TrustMark Q,13,30%,1,100,0.23,0.77,0,0,0,-1,0.03555915504693985,0.9396114349365234
TrustMark Q,13,30%,2,100,0.29,0.71,0,0,0,-1,0.16310936212539673,0.8328809142112732
TrustMark Q,13,30%,3,100,0.2,0.8,0,0,0,-1,-0.018695447593927383,1.2495992183685303
TrustMark Q,13,30%,4,100,0.27,0.73,0,0,0,-1,0.10621629655361176,0.8466655015945435
TrustMark Q,14,100%,0,100,0.0,1.0,1,1,1,1,-0.877388596534729,10.100992202758789
TrustMark Q,14,100%,1,100,0.0,1.0,1,1,1,1,-0.877388596534729,10.100992202758789
TrustMark Q,14,100%,2,100,0.0,1.0,1,1,1,1,-0.877388596534729,10.100992202758789
TrustMark Q,14,100%,3,100,0.0,1.0,1,1,1,1,-0.877388596534729,10.100992202758789
TrustMark Q,14,100%,4,100,0.0,1.0,1,1,1,1,-0.877388596534729,10.100992202758789
TrustMark Q,14,70%,0,100,0.0,1.0,1,1,1,1,-0.33261239528656006,8.386041641235352
TrustMark Q,14,70%,1,100,0.0,1.0,1,1,1,1,-0.20534555613994598,8.268097877502441
TrustMark Q,14,70%,2,100,0.0,1.0,1,1,1,1,-0.5771681666374207,8.88515567779541
TrustMark Q,14,70%,3,100,0.0,1.0,1,1,1,1,-0.25587955117225647,8.069999694824219
TrustMark Q,14,70%,4,100,0.0,1.0,1,1,1,1,-0.552233874797821,8.841285705566406
TrustMark Q,14,50%,0,100,0.0,1.0,1,1,1,1,-0.11657465249300003,5.604337215423584
TrustMark Q,14,50%,1,100,0.04,0.96,1,1,1,1,0.06330062448978424,6.182368755340576
TrustMark Q,14,50%,2,100,0.03,0.97,1,1,1,1,0.06642616540193558,6.129098415374756
TrustMark Q,14,50%,3,100,0.12,0.88,0,0,0,-1,0.23261192440986633,3.6543734073638916
TrustMark Q,14,50%,4,100,0.04,0.96,1,1,1,1,-0.27549314498901367,5.92936897277832
TrustMark Q,14,40%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.05540062114596367,4.6388959884643555
TrustMark Q,14,40%,1,100,0.1,0.9,0,0,0,-1,-0.027490835636854172,3.5510506629943848
TrustMark Q,14,40%,2,100,0.23,0.77,0,0,0,-1,0.042608652263879776,2.3586390018463135
TrustMark Q,14,40%,3,100,0.17,0.83,0,0,0,-1,-0.0539219006896019,2.603703022003174
TrustMark Q,14,40%,4,100,0.14,0.86,0,0,0,-1,0.6751341223716736,3.7570486068725586
TrustMark Q,14,30%,0,100,0.3,0.7,0,0,0,-1,0.1841999590396881,1.373154640197754
TrustMark Q,14,30%,1,100,0.16,0.84,0,0,0,-1,-0.07280353456735611,2.1077370643615723
TrustMark Q,14,30%,2,100,0.22,0.78,0,0,0,-1,0.06088915839791298,1.8626465797424316
TrustMark Q,14,30%,3,100,0.25,0.75,0,0,0,-1,0.07654157280921936,1.7125986814498901
TrustMark Q,14,30%,4,100,0.19,0.81,0,0,0,-1,0.11146177351474762,1.4682121276855469
TrustMark Q,15,100%,0,100,0.02,0.98,1,1,1,1,0.24425341188907623,7.43646240234375
TrustMark Q,15,100%,1,100,0.02,0.98,1,1,1,1,0.24425341188907623,7.43646240234375
TrustMark Q,15,100%,2,100,0.02,0.98,1,1,1,1,0.24425341188907623,7.43646240234375
TrustMark Q,15,100%,3,100,0.02,0.98,1,1,1,1,0.24425341188907623,7.43646240234375
TrustMark Q,15,100%,4,100,0.02,0.98,1,1,1,1,0.24425341188907623,7.43646240234375
TrustMark Q,15,70%,0,100,0.05,0.95,1,1,1,1,0.25625839829444885,4.394413948059082
TrustMark Q,15,70%,1,100,0.03,0.97,1,1,1,1,0.5226657390594482,4.951852321624756
TrustMark Q,15,70%,2,100,0.02,0.98,1,1,1,1,0.5252476334571838,6.182035446166992
TrustMark Q,15,70%,3,100,0.07,0.9299999999999999,0,0,0,-1,0.381264865398407,4.131128787994385
TrustMark Q,15,70%,4,100,0.02,0.98,1,1,1,1,0.6851478815078735,5.966690540313721
TrustMark Q,15,50%,0,100,0.11,0.89,0,0,0,-1,0.23332902789115906,2.787339448928833
TrustMark Q,15,50%,1,100,0.14,0.86,0,0,0,-1,0.3852499723434448,2.6912078857421875
TrustMark Q,15,50%,2,100,0.12,0.88,0,0,0,-1,0.4486713409423828,2.7988197803497314
TrustMark Q,15,50%,3,100,0.11,0.89,0,0,0,-1,-0.0754338949918747,2.6795668601989746
TrustMark Q,15,50%,4,100,0.08,0.92,0,0,0,-1,0.3156663775444031,2.881174087524414
TrustMark Q,15,40%,0,100,0.2,0.8,0,0,0,-1,0.35465890169143677,1.9050345420837402
TrustMark Q,15,40%,1,100,0.13,0.87,0,0,0,-1,0.21954502165317535,2.325840950012207
TrustMark Q,15,40%,2,100,0.25,0.75,0,0,0,-1,-0.01092929020524025,1.6298713684082031
TrustMark Q,15,40%,3,100,0.19,0.81,0,0,0,-1,0.01724068634212017,2.0292725563049316
TrustMark Q,15,40%,4,100,0.15,0.85,0,0,0,-1,0.30066707730293274,2.1718688011169434
TrustMark Q,15,30%,0,100,0.29,0.71,0,0,0,-1,0.04039758816361427,0.9616692066192627
TrustMark Q,15,30%,1,100,0.23,0.77,0,0,0,-1,-0.031749874353408813,1.3802326917648315
TrustMark Q,15,30%,2,100,0.27,0.73,0,0,0,-1,0.2837066054344177,1.6221979856491089
TrustMark Q,15,30%,3,100,0.21,0.79,0,0,0,-1,0.03685029596090317,1.2860020399093628
TrustMark Q,15,30%,4,100,0.21,0.79,0,0,0,-1,-0.07107308506965637,1.2466565370559692
TrustMark Q,16,100%,0,100,0.0,1.0,1,1,1,1,-0.4223739206790924,9.591612815856934
TrustMark Q,16,100%,1,100,0.0,1.0,1,1,1,1,-0.4223739206790924,9.591612815856934
TrustMark Q,16,100%,2,100,0.0,1.0,1,1,1,1,-0.4223739206790924,9.591612815856934
TrustMark Q,16,100%,3,100,0.0,1.0,1,1,1,1,-0.4223739206790924,9.591612815856934
TrustMark Q,16,100%,4,100,0.0,1.0,1,1,1,1,-0.4223739206790924,9.591612815856934
TrustMark Q,16,70%,0,100,0.01,0.99,1,1,1,1,-0.37340518832206726,7.834743022918701
TrustMark Q,16,70%,1,100,0.0,1.0,1,1,1,1,-0.5399541258811951,8.089731216430664
TrustMark Q,16,70%,2,100,0.01,0.99,1,1,1,1,-0.30187445878982544,8.146524429321289
TrustMark Q,16,70%,3,100,0.0,1.0,1,1,1,1,-0.390781432390213,8.582352638244629
TrustMark Q,16,70%,4,100,0.01,0.99,1,1,1,1,-0.25278612971305847,8.725630760192871
TrustMark Q,16,50%,0,100,0.0,1.0,1,1,1,1,0.04743228107690811,6.518726348876953
TrustMark Q,16,50%,1,100,0.01,0.99,1,1,1,1,0.06482065469026566,6.025290012359619
TrustMark Q,16,50%,2,100,0.04,0.96,1,1,1,1,-0.10961110889911652,5.9308366775512695
TrustMark Q,16,50%,3,100,0.04,0.96,1,1,1,1,-0.21103981137275696,4.74151086807251
TrustMark Q,16,50%,4,100,0.03,0.97,1,1,1,1,-0.1634865403175354,5.099152088165283
TrustMark Q,16,40%,0,100,0.1,0.9,0,0,0,-1,0.2080317884683609,2.829974889755249
TrustMark Q,16,40%,1,100,0.05,0.95,1,1,1,1,-0.020149698480963707,3.6440346240997314
TrustMark Q,16,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,0.06402865797281265,3.351580858230591
TrustMark Q,16,40%,3,100,0.03,0.97,1,1,1,1,0.2669913172721863,4.553433418273926
TrustMark Q,16,40%,4,100,0.07,0.9299999999999999,0,0,0,-1,0.3345431983470917,3.1640541553497314
TrustMark Q,16,30%,0,100,0.12,0.88,0,0,0,-1,0.17943993210792542,2.7535250186920166
TrustMark Q,16,30%,1,100,0.17,0.83,0,0,0,-1,-0.08818021416664124,1.885266900062561
TrustMark Q,16,30%,2,100,0.15,0.85,0,0,0,-1,0.04637647792696953,1.8464229106903076
TrustMark Q,16,30%,3,100,0.16,0.84,0,0,0,-1,-0.12086305767297745,2.098940372467041
TrustMark Q,16,30%,4,100,0.3,0.7,0,0,0,-1,-0.04322594776749611,1.4068020582199097
TrustMark Q,17,100%,0,100,0.0,1.0,1,1,1,1,-1.5901398658752441,10.622657775878906
TrustMark Q,17,100%,1,100,0.0,1.0,1,1,1,1,-1.5901398658752441,10.622657775878906
TrustMark Q,17,100%,2,100,0.0,1.0,1,1,1,1,-1.5901398658752441,10.622657775878906
TrustMark Q,17,100%,3,100,0.0,1.0,1,1,1,1,-1.5901398658752441,10.622657775878906
TrustMark Q,17,100%,4,100,0.0,1.0,1,1,1,1,-1.5901398658752441,10.622657775878906
TrustMark Q,17,70%,0,100,0.0,1.0,1,1,1,1,-1.5178968906402588,9.470047950744629
TrustMark Q,17,70%,1,100,0.0,1.0,1,1,1,1,-1.369626522064209,9.380640029907227
TrustMark Q,17,70%,2,100,0.0,1.0,1,1,1,1,-1.5915544033050537,9.916923522949219
TrustMark Q,17,70%,3,100,0.0,1.0,1,1,1,1,-1.7244285345077515,9.891284942626953
TrustMark Q,17,70%,4,100,0.0,1.0,1,1,1,1,-1.5746269226074219,9.966170310974121
TrustMark Q,17,50%,0,100,0.01,0.99,1,1,1,1,-1.015788197517395,7.020308971405029
TrustMark Q,17,50%,1,100,0.07,0.9299999999999999,0,0,0,-1,-0.7524926662445068,5.8660478591918945
TrustMark Q,17,50%,2,100,0.0,1.0,1,1,1,1,-1.5066790580749512,7.199800968170166
TrustMark Q,17,50%,3,100,0.03,0.97,1,1,1,1,-1.0124791860580444,5.512156963348389
TrustMark Q,17,50%,4,100,0.04,0.96,1,1,1,1,-0.8659066557884216,5.074526786804199
TrustMark Q,17,40%,0,100,0.12,0.88,0,0,0,-1,-0.34508323669433594,3.8038370609283447
TrustMark Q,17,40%,1,100,0.1,0.9,0,0,0,-1,-0.3552738428115845,4.009774684906006
TrustMark Q,17,40%,2,100,0.07,0.9299999999999999,0,0,0,-1,-0.7877148985862732,3.769984722137451
TrustMark Q,17,40%,3,100,0.04,0.96,1,1,1,1,-1.0926024913787842,5.371201038360596
TrustMark Q,17,40%,4,100,0.07,0.9299999999999999,0,0,0,-1,-0.5927612781524658,3.8689606189727783
TrustMark Q,17,30%,0,100,0.13,0.87,0,0,0,-1,-0.5339845418930054,2.8891777992248535
TrustMark Q,17,30%,1,100,0.14,0.86,0,0,0,-1,-0.3372146487236023,2.553445816040039
TrustMark Q,17,30%,2,100,0.24,0.76,0,0,0,-1,-0.470499187707901,2.0027663707733154
TrustMark Q,17,30%,3,100,0.17,0.83,0,0,0,-1,0.16633625328540802,2.2003796100616455
TrustMark Q,17,30%,4,100,0.19,0.81,0,0,0,-1,-0.3348129391670227,1.8005456924438477
TrustMark Q,18,100%,0,100,0.01,0.99,1,1,1,1,0.8278781771659851,5.856623649597168
TrustMark Q,18,100%,1,100,0.01,0.99,1,1,1,1,0.8278781771659851,5.856623649597168
TrustMark Q,18,100%,2,100,0.01,0.99,1,1,1,1,0.8278781771659851,5.856623649597168
TrustMark Q,18,100%,3,100,0.01,0.99,1,1,1,1,0.8278781771659851,5.856623649597168
TrustMark Q,18,100%,4,100,0.01,0.99,1,1,1,1,0.8278781771659851,5.856623649597168
TrustMark Q,18,70%,0,100,0.02,0.98,1,1,1,1,0.6325490474700928,4.589049339294434
TrustMark Q,18,70%,1,100,0.03,0.97,1,1,1,1,0.6170569062232971,4.671670913696289
TrustMark Q,18,70%,2,100,0.04,0.96,1,1,1,1,0.7352653741836548,5.225582122802734
TrustMark Q,18,70%,3,100,0.02,0.98,1,1,1,1,0.6227157115936279,4.9522294998168945
TrustMark Q,18,70%,4,100,0.02,0.98,1,1,1,1,0.8090795278549194,4.866947174072266
TrustMark Q,18,50%,0,100,0.07,0.9299999999999999,0,0,0,-1,0.34310397505760193,2.9748055934906006
TrustMark Q,18,50%,1,100,0.1,0.9,0,0,0,-1,0.4244139790534973,2.6467926502227783
TrustMark Q,18,50%,2,100,0.08,0.92,0,0,0,-1,0.2859022319316864,3.1231272220611572
TrustMark Q,18,50%,3,100,0.07,0.9299999999999999,0,0,0,-1,0.23700368404388428,2.940694570541382
TrustMark Q,18,50%,4,100,0.16,0.84,0,0,0,-1,0.24425989389419556,2.425046920776367
TrustMark Q,18,40%,0,100,0.17,0.83,0,0,0,-1,0.10887116193771362,1.4727383852005005
TrustMark Q,18,40%,1,100,0.22,0.78,0,0,0,-1,0.19958217442035675,1.6772003173828125
TrustMark Q,18,40%,2,100,0.16,0.84,0,0,0,-1,0.29120948910713196,1.7272371053695679
TrustMark Q,18,40%,3,100,0.1,0.9,0,0,0,-1,0.3415446877479553,2.407717227935791
TrustMark Q,18,40%,4,100,0.15,0.85,0,0,0,-1,0.15751798450946808,1.6817867755889893
TrustMark Q,18,30%,0,100,0.18,0.8200000000000001,0,0,0,-1,0.1895037442445755,1.603490948677063
TrustMark Q,18,30%,1,100,0.2,0.8,0,0,0,-1,0.15355193614959717,1.267773151397705
TrustMark Q,18,30%,2,100,0.22,0.78,0,0,0,-1,0.11810269951820374,1.1435937881469727
TrustMark Q,18,30%,3,100,0.25,0.75,0,0,0,-1,0.03790116310119629,1.2095657587051392
TrustMark Q,18,30%,4,100,0.28,0.72,0,0,0,-1,-0.0005420972593128681,0.37915247678756714
TrustMark Q,19,100%,0,100,0.01,0.99,1,1,1,1,-0.2921597957611084,6.34686279296875
TrustMark Q,19,100%,1,100,0.01,0.99,1,1,1,1,-0.2921597957611084,6.34686279296875
TrustMark Q,19,100%,2,100,0.01,0.99,1,1,1,1,-0.2921597957611084,6.34686279296875
TrustMark Q,19,100%,3,100,0.01,0.99,1,1,1,1,-0.2921597957611084,6.34686279296875
TrustMark Q,19,100%,4,100,0.01,0.99,1,1,1,1,-0.2921597957611084,6.34686279296875
TrustMark Q,19,70%,0,100,0.05,0.95,1,1,1,1,-0.12190555781126022,4.389693737030029
TrustMark Q,19,70%,1,100,0.02,0.98,1,1,1,1,-0.3976644277572632,4.376530647277832
TrustMark Q,19,70%,2,100,0.0,1.0,1,1,1,1,-0.2909286618232727,4.4827775955200195
TrustMark Q,19,70%,3,100,0.0,1.0,1,1,1,1,-0.07690650224685669,5.021149635314941
TrustMark Q,19,70%,4,100,0.02,0.98,1,1,1,1,-0.3233303725719452,4.942025661468506
TrustMark Q,19,50%,0,100,0.05,0.95,1,1,1,1,-0.2840704321861267,3.098902702331543
TrustMark Q,19,50%,1,100,0.09,0.91,0,0,0,-1,-0.0026067805010825396,2.403724193572998
TrustMark Q,19,50%,2,100,0.04,0.96,1,1,1,1,-0.16410478949546814,3.060737371444702
TrustMark Q,19,50%,3,100,0.04,0.96,1,1,1,1,-0.0562717542052269,3.1755058765411377
TrustMark Q,19,50%,4,100,0.09,0.91,0,0,0,-1,-0.061621204018592834,3.1825594902038574
TrustMark Q,19,40%,0,100,0.22,0.78,0,0,0,-1,-0.041829757392406464,1.6310033798217773
TrustMark Q,19,40%,1,100,0.25,0.75,0,0,0,-1,0.016125518828630447,1.5660319328308105
TrustMark Q,19,40%,2,100,0.09,0.91,0,0,0,-1,0.0774727612733841,2.5908260345458984
TrustMark Q,19,40%,3,100,0.14,0.86,0,0,0,-1,0.12077665328979492,2.382420778274536
TrustMark Q,19,40%,4,100,0.2,0.8,0,0,0,-1,0.036973338574171066,1.9239015579223633
TrustMark Q,19,30%,0,100,0.18,0.8200000000000001,0,0,0,-1,0.1261264979839325,2.095515251159668
TrustMark Q,19,30%,1,100,0.2,0.8,0,0,0,-1,-0.08984116464853287,1.4501675367355347
TrustMark Q,19,30%,2,100,0.24,0.76,0,0,0,-1,0.026044555008411407,1.4005905389785767
TrustMark Q,19,30%,3,100,0.29,0.71,0,0,0,-1,0.06646981090307236,1.1255453824996948
TrustMark Q,19,30%,4,100,0.24,0.76,0,0,0,-1,0.1778930425643921,1.4440515041351318
TrustMark Q,20,100%,0,100,0.0,1.0,1,1,1,1,-0.742902934551239,9.397536277770996
TrustMark Q,20,100%,1,100,0.0,1.0,1,1,1,1,-0.742902934551239,9.397536277770996
TrustMark Q,20,100%,2,100,0.0,1.0,1,1,1,1,-0.742902934551239,9.397536277770996
TrustMark Q,20,100%,3,100,0.0,1.0,1,1,1,1,-0.742902934551239,9.397536277770996
TrustMark Q,20,100%,4,100,0.0,1.0,1,1,1,1,-0.742902934551239,9.397536277770996
TrustMark Q,20,70%,0,100,0.01,0.99,1,1,1,1,-0.5824590921401978,7.948794364929199
TrustMark Q,20,70%,1,100,0.01,0.99,1,1,1,1,-0.643399715423584,8.073341369628906
TrustMark Q,20,70%,2,100,0.01,0.99,1,1,1,1,-0.8392494320869446,8.22310733795166
TrustMark Q,20,70%,3,100,0.01,0.99,1,1,1,1,-0.6793662309646606,8.490519523620605
TrustMark Q,20,70%,4,100,0.01,0.99,1,1,1,1,-0.7122223377227783,8.200573921203613
TrustMark Q,20,50%,0,100,0.08,0.92,0,0,0,-1,-0.5703125,5.2610907554626465
TrustMark Q,20,50%,1,100,0.05,0.95,1,1,1,1,-0.22910308837890625,4.579422473907471
TrustMark Q,20,50%,2,100,0.04,0.96,1,1,1,1,-0.40816542506217957,5.458593845367432
TrustMark Q,20,50%,3,100,0.06,0.94,0,0,0,-1,-0.18108563125133514,4.476869583129883
TrustMark Q,20,50%,4,100,0.01,0.99,1,1,1,1,-0.0147020248696208,4.737269401550293
TrustMark Q,20,40%,0,100,0.17,0.83,0,0,0,-1,-0.29124295711517334,2.389503240585327
TrustMark Q,20,40%,1,100,0.11,0.89,0,0,0,-1,-0.04233517497777939,2.511681318283081
TrustMark Q,20,40%,2,100,0.05,0.95,1,1,1,1,0.1383010745048523,3.023818016052246
TrustMark Q,20,40%,3,100,0.11,0.89,0,0,0,-1,-0.07006106525659561,3.1164944171905518
TrustMark Q,20,40%,4,100,0.13,0.87,0,0,0,-1,-0.4334932267665863,2.7710464000701904
TrustMark Q,20,30%,0,100,0.21,0.79,0,0,0,-1,0.1525735855102539,2.2791965007781982
TrustMark Q,20,30%,1,100,0.15,0.85,0,0,0,-1,-0.2315952181816101,1.9558335542678833
TrustMark Q,20,30%,2,100,0.1,0.9,0,0,0,-1,-0.015449795871973038,2.1564083099365234
TrustMark Q,20,30%,3,100,0.16,0.84,0,0,0,-1,0.033185526728630066,1.5828468799591064
TrustMark Q,20,30%,4,100,0.24,0.76,0,0,0,-1,0.09645784646272659,1.946783185005188
TrustMark Q,21,100%,0,100,0.01,0.99,1,1,1,1,-0.040108680725097656,8.64942455291748
TrustMark Q,21,100%,1,100,0.01,0.99,1,1,1,1,-0.040108680725097656,8.64942455291748
TrustMark Q,21,100%,2,100,0.01,0.99,1,1,1,1,-0.040108680725097656,8.64942455291748
TrustMark Q,21,100%,3,100,0.01,0.99,1,1,1,1,-0.040108680725097656,8.64942455291748
TrustMark Q,21,100%,4,100,0.01,0.99,1,1,1,1,-0.040108680725097656,8.64942455291748
TrustMark Q,21,70%,0,100,0.0,1.0,1,1,1,1,-0.15590611100196838,7.370600700378418
TrustMark Q,21,70%,1,100,0.0,1.0,1,1,1,1,-0.07546184211969376,7.103692054748535
TrustMark Q,21,70%,2,100,0.0,1.0,1,1,1,1,-0.3314608633518219,7.13336181640625
