image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_patch_mean,ciede2000_top10,ciede2000_p95,ciede2000_max,signed_cielab_da,signed_cielab_db,global_oklab,global_chroma,signed_oklab_da,signed_oklab_db,method,split,ber100,ber70,ber50,ber40,ber30
23,0.0001956669002538547,37.08482635010891,0.9531258940696716,0.9842821359634399,0.0009512791875749826,0.947867751121521,0.9585521817207336,0.9004498422145844,0.8947176337242126,0.8905190229415894,0.063834547996521,0.0004134220362175256,0.0004211838822811842,0.0002383420942351222,0.00024745112023083493,36.22799248968759,0.08919041512591357,0.15848858315227185,1.266690802179756,0.1583363502724695,3.655668258666992,3.7259998321533203,5.063539505004883,4.973319172859192,6.8118391036987305,-0.12361949682235718,0.14767742156982422,0.011480094864964485,0.009898323565721512,-0.0003283546247985214,0.0003705593117047101,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.0125,0.0375,0.121875
24,0.00022686920419801027,36.44224452350276,0.984153151512146,0.994473934173584,0.0019663467537611723,0.9791580438613892,0.9809147119522095,0.96546271443367,0.9623676538467407,0.9604002237319946,0.01854705810546875,0.0013779177097603679,0.00150231271982193,0.00029234966496005654,0.00030052708461880684,35.34097399538625,0.12671447803898267,0.2388158013554386,1.4377309741958182,0.17971637177447727,3.687216281890869,3.737856388092041,5.023470401763916,4.931315779685974,7.011194229125977,-0.35474008321762085,0.3460448980331421,0.01186785101890564,0.010732035152614117,-0.0009332344052381814,0.0008772285073064268,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.009375,0.05,0.109375
25,0.00022966069809626788,36.38913319390578,0.96074378490448,0.9867656230926514,0.002030791249126196,0.9528155326843262,0.9606107473373413,0.9156886339187622,0.9060478210449219,0.8995354175567627,0.054562926292419434,0.0025750400964170694,0.0029844623059034348,0.00031626218697056174,0.00032328507950296625,34.999527302205884,0.13577520143804112,0.24972129467122461,1.4683879568508782,0.18354849460635977,3.4518885612487793,3.50881290435791,5.100704669952393,4.976064682006836,7.385861396789551,-0.4675358533859253,0.5656853914260864,0.012049155309796333,0.010756407864391804,-0.0011148896301165223,0.0015710394363850355,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.015625,0.046875,0.11875
26,0.0001568553561810404,38.04500646745302,0.9276094436645508,0.9749212265014648,0.0017139073461294174,0.9211146831512451,0.9217977523803711,0.9050984978675842,0.898783802986145,0.8930583000183105,0.023013949394226074,0.0007955415057949722,0.0008944933069869876,0.00018431399075780064,0.0001895480672828853,37.34441697454315,0.06312654775866174,0.1243301315686634,1.258572488277241,0.15732156103465514,4.147639274597168,4.232079029083252,5.58673620223999,5.480311274528503,7.632925510406494,-0.22483910620212555,0.44907060265541077,0.012493418529629707,0.011125985532999039,-0.00037681253161281347,0.0012105180649086833,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.021875,0.065625,0.134375
27,0.0001965316041605547,37.06567600968564,0.9350850582122803,0.9803247451782227,0.0009301801910623908,0.9322043657302856,0.9632577896118164,0.8140576183795929,0.7884905934333801,0.7875926494598389,0.17476719617843628,0.0006607148097828031,0.0006971891270950437,0.0002200800081482157,0.00022435636856243946,36.57419406539106,0.046360535482379554,0.08298417877692453,1.1467721895857153,0.1433465236982144,3.054905414581299,3.080172061920166,4.867345809936523,4.767862796783447,7.096395969390869,-0.672382116317749,1.1589469909667969,0.013865360990166664,0.0117311030626297,0.0017973387148231268,0.004236704204231501,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.0125,0.065625,0.11875
28,0.00033522953162901103,34.74657729723788,0.9422972202301025,0.9785423278808594,0.002510103164240718,0.9327961206436157,0.9441638588905334,0.8901902437210083,0.8707538843154907,0.8625696897506714,0.07340997457504272,0.0022007455118000507,0.002546103671193123,0.00038092376780696213,0.0003885252808686346,34.191619286113685,0.06841212631964486,0.1208763869950235,1.161039711602701,0.14512996395033761,3.1698811054229736,3.176927089691162,5.663244724273682,5.539624333381653,8.216497421264648,-1.3339077234268188,1.2313473224639893,0.01604168862104416,0.012180754914879799,-0.0036702759098261595,0.002876829821616411,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.015625,0.065625,0.13125
29,0.00017737364396452904,37.5111091173728,0.9476233720779419,0.9823085069656372,0.0014737254241481423,0.9384510517120361,0.9501169919967651,0.8894846439361572,0.8846754431724548,0.8799149990081787,0.0654415488243103,0.000955531548243016,0.001102678244933486,0.00020258694712538272,0.00020778427278855816,36.93388540091426,0.07579552688897423,0.1362071491455099,1.1717904867678106,0.14647381084597633,3.4203104972839355,3.4648501873016357,4.897608280181885,4.814691662788391,6.448366641998291,-0.45432817935943604,0.5594656467437744,0.010764751583337784,0.009440519846975803,-0.0011532428907230496,0.0014538357499986887,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.009375,0.06875,0.128125
30,0.00020994273654650897,36.778991461860244,0.9721044301986694,0.9903666377067566,0.002267993986606598,0.9664553999900818,0.9671598076820374,0.9461706280708313,0.9422215223312378,0.9384486079216003,0.02493828535079956,0.0013262773863971233,0.0013546624686568975,0.00027266243705525994,0.00030709424754604697,35.64374687886267,0.1125351351320207,0.21281544380269676,1.4707463679538137,0.18384329599422672,3.6542084217071533,3.7126898765563965,5.144188404083252,5.038234829902649,6.7156219482421875,0.006307074800133705,0.2831532061100006,0.012522906064987183,0.01126821432262659,0.00011370507127139717,0.0007082420052029192,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.015625,0.046875,0.121875
31,0.00020038285583723336,36.98139438163024,0.9757485389709473,0.991952657699585,0.0018394591752439737,0.9685995578765869,0.9683704376220703,0.9518435597419739,0.9438906908035278,0.9407193064689636,0.02447974681854248,0.0008601979352533817,0.0008983006700873375,0.0002389891305938363,0.0002529889316065237,36.21621850643759,0.0934682770267964,0.16726466700784084,1.2778881126234587,0.15973601407793234,3.733722686767578,3.792670965194702,5.1934003829956055,5.104976177215576,6.902569770812988,-0.370697557926178,0.5599876642227173,0.012143881060183048,0.010589536279439926,-0.0007921250653453171,0.0014867288991808891,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.009375,0.046875,0.103125
32,0.000222613918595016,36.52447685553703,0.9227983355522156,0.973435640335083,0.0028584119863808155,0.9137698411941528,0.9220284223556519,0.8391095995903015,0.8284960985183716,0.8254677653312683,0.09353232383728027,0.0023329572286456823,0.0030572940595448017,0.0002790653088595718,0.0002952439826913178,35.54294148130761,0.09896833256920408,0.20413132137222662,1.4370956954833138,0.17963696193541423,3.904832124710083,3.9496471881866455,5.2194414138793945,5.093374729156494,7.435123443603516,-0.03845025226473808,0.012834366410970688,0.011523319408297539,0.010092673823237419,-0.00016166482237167656,1.2113232514820993e-05,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.025,0.0375,0.109375
33,0.00018510852532926947,37.32573578987799,0.9578754305839539,0.985499382019043,0.0010879039764404297,0.9513033628463745,0.9632090330123901,0.9070020914077759,0.894636869430542,0.8914384841918945,0.06857216358184814,0.0007252981886267662,0.0009236610494554043,0.00021680453210137784,0.00021873865625821054,36.639316435079714,0.09496787292927157,0.1730186060204431,1.2019808363213844,0.15024760454017305,3.402458429336548,3.4701757431030273,5.431502342224121,5.33337128162384,7.377141952514648,-0.0022918805480003357,0.29780134558677673,0.01119520328938961,0.009520222432911396,0.00018641140195541084,0.0008310514385811985,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.021875,0.028125,0.10625
34,0.0001936172047862783,37.130560539916985,0.9742330312728882,0.9912877082824707,0.0027049551717936993,0.9689822196960449,0.9792739152908325,0.9330080449581146,0.9134728908538818,0.9121038913726807,0.06580102443695068,0.0014443052932620049,0.0015515543054789305,0.000271662138402462,0.00030389583844225854,35.65970885059,0.14170987574761187,0.2859219064570654,1.6580242233765985,0.2072530279220748,3.6206789016723633,3.666686534881592,5.043260097503662,4.968137860298157,6.3993120193481445,-0.4934912919998169,0.6647903919219971,0.011812378652393818,0.009791838936507702,-0.0012163363862782717,0.0017360312631353736,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.01875,0.046875,0.109375
35,0.000251904537435621,35.98764009693215,0.9631249904632568,0.9873025417327881,0.0022941133938729763,0.9531711339950562,0.963544487953186,0.9124043583869934,0.8887530565261841,0.8776055574417114,0.07479143142700195,0.0023171398788690567,0.0034521957859396935,0.0003219636855646968,0.0003311666878289543,34.92193109820475,0.12009120727452413,0.20982593932300367,1.337244684758864,0.167155585594858,3.5179522037506104,3.542764902114868,4.913747787475586,4.827917098999023,6.772394180297852,-0.40141433477401733,0.43388044834136963,0.012426532804965973,0.011055460199713707,-0.0008356171892955899,0.0012307516299188137,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.015625,0.046875,0.084375
36,0.00020673884137067944,36.845779219781775,0.9834432601928711,0.9942790269851685,0.002655415330082178,0.979017972946167,0.9785676002502441,0.9698323607444763,0.9655861854553223,0.9626070857048035,0.012981414794921875,0.0011335609015077353,0.0014085164293646812,0.00024703831877559423,0.000253883012192091,36.07235676934411,0.0852920163576578,0.15405092242567414,1.2760236193850085,0.15950295242312607,3.696848154067993,3.756817579269409,5.173603057861328,5.076407313346863,7.084610462188721,-0.06418116390705109,0.3239177465438843,0.01225838903337717,0.010912405326962471,-0.00018100457964465022,0.000809832417871803,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.028125,0.046875,0.15
37,0.00019085749227087945,37.19290786786233,0.9491634368896484,0.9831384420394897,0.0018814010545611382,0.9418653845787048,0.952833890914917,0.9080792367458344,0.8945252895355225,0.8811235427856445,0.05830860137939453,0.0013401086907833815,0.0016811362002044916,0.00023276284628082067,0.0002391019806964323,36.330863407873714,0.08813768073102603,0.15705144352349612,1.2528135031970473,0.15660168789963091,3.0922350883483887,3.110915184020996,4.94696569442749,4.835410952568054,6.822553634643555,-0.25837570428848267,0.4039062261581421,0.01120696309953928,0.01013607531785965,-0.0008438187651336193,0.0008769629639573395,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.03125,0.046875,0.134375
38,0.0001371974212815985,38.626540514113145,0.913477897644043,0.9809364080429077,0.0009155336883850396,0.9056884050369263,0.95015949010849,0.7643793225288391,0.755393385887146,0.7538971900939941,0.194766104221344,0.0006841995054855943,0.0007304652244783938,0.00017481204122304916,0.000180255501618376,37.574286560459115,0.14398806060679442,0.2579239971570597,1.3289457959735067,0.16611822449668834,2.446528911590576,2.4985427856445312,4.1072516441345215,3.992473840713501,5.556375026702881,-0.017018526792526245,0.16902752220630646,0.032690100371837616,0.015298664569854736,0.0010458447504788637,0.0011727374512702227,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.021875,0.025,0.11875
39,0.0001673052756814286,37.76490364099124,0.9835764169692993,0.9944450855255127,0.0022248546592891216,0.9799522161483765,0.980225682258606,0.9737159013748169,0.9730169773101807,0.9724479913711548,0.007208704948425293,0.0005416871281340718,0.000644178013317287,0.00019860887550748885,0.00020438967476366088,37.02001347493217,0.07052105810125012,0.1260287272417754,1.231075119789259,0.1538843899736574,3.920233726501465,3.9850635528564453,5.356753826141357,5.264658212661743,7.305190563201904,0.057406745851039886,0.31565147638320923,0.011747941374778748,0.010281088761985302,0.0001754632976371795,0.0008001754758879542,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.01875,0.0375,0.075
40,0.0001674973900662735,37.75991955723533,0.9552565813064575,0.9849158525466919,0.0020997861865907907,0.9503657817840576,0.9582023620605469,0.8959213197231293,0.8916971683502197,0.8914846777915955,0.06650519371032715,0.0007844511419534683,0.0008542188443243504,0.00019270360644441098,0.00019531310317688622,37.15110157455338,0.06682794651449674,0.11863027137673046,1.1761157970754346,0.14701447463442932,3.8852767944335938,3.950666904449463,5.355058670043945,5.2688939571380615,7.507862567901611,-0.010683592408895493,0.4638690650463104,0.011510062962770462,0.010421494022011757,1.603709279152099e-06,0.0011043576523661613,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.021875,0.040625,0.121875
41,0.00017288012895733118,37.622549221692594,0.9608572721481323,0.9871972799301147,0.0016415314748883247,0.9555974006652832,0.9616828560829163,0.9257518947124481,0.9144162535667419,0.9090024828910828,0.047266602516174316,0.0006610474083572626,0.0007220831466838717,0.00019929373229388148,0.00020389130077091977,37.00506359468024,0.06662197131604898,0.11922858726161714,1.20010448448935,0.15001306056116875,3.7581844329833984,3.8379745483398438,5.125664234161377,5.040256381034851,6.53200626373291,0.20618893206119537,-0.12510550022125244,0.010660187341272831,0.009355534799396992,0.0005690645193681121,-0.0003559371689334512,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.009375,0.01875,0.071875
42,0.00015637384785804898,38.058358771113774,0.8961133360862732,0.9637136459350586,0.00133277359418571,0.8934832811355591,0.873794674873352,0.8578505218029022,0.856633186340332,0.8560686111450195,0.01716148853302002,0.0004597713996190578,0.00047909311251714826,0.00018725557310972363,0.00019111456640530378,37.27565247942076,0.07738283385551654,0.1384082758703946,1.240082367704565,0.15501029596307062,3.631650924682617,3.7067034244537354,4.913904190063477,4.8205647468566895,6.833803176879883,-0.0837465301156044,0.24472664296627045,0.0128121143206954,0.011402846314013004,6.785840378142893e-05,0.0007882199133746326,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.03125,0.034375,0.14375
43,0.0002258127206005156,36.46251596817591,0.8866913318634033,0.9597558975219727,0.002965220483019948,0.8825271129608154,0.8725668787956238,0.838048130273819,0.8337793350219727,0.8301419615745544,0.03878754377365112,0.0010270769707858562,0.0010545530822128057,0.0003054906555917114,0.0003115327635896392,35.15002069503334,0.13024078717477558,0.2395191627006487,1.3848658090418962,0.17310822613023702,2.9360594749450684,2.9755585193634033,4.360615253448486,4.198731422424316,7.232058048248291,-0.37770259380340576,0.09916224330663681,0.010890433564782143,0.009328589774668217,-0.0009199419291689992,0.0004038098850287497,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.0375,0.05,0.109375
44,0.00018224009545519948,37.39356065786619,0.9355859160423279,0.9779866933822632,0.0017200777074322104,0.933343231678009,0.9517399072647095,0.8631986975669861,0.8618826866149902,0.8610081076622009,0.08985722064971924,0.00047448521945625544,0.0005517744575627148,0.00021404365543276072,0.00022013936904841103,36.694976407629994,0.08070108169918123,0.14241016331953996,1.2160699973540128,0.1520087496692516,3.8159830570220947,3.882640838623047,5.008190155029297,4.927744388580322,6.678615093231201,0.267736554145813,0.039878956973552704,0.011197585612535477,0.009813975542783737,0.000874213466886431,3.200918581569567e-05,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.025,0.05,0.1125
45,0.0001609381433809176,37.933410131002375,0.967228353023529,0.9886571168899536,0.0019610710442066193,0.9635684490203857,0.9757871627807617,0.9241929352283478,0.8949813842773438,0.8845557570457458,0.08080577850341797,0.0016585742123425007,0.0018790469039231539,0.00020059701637364924,0.00020485224013100378,36.97675530847488,0.11233837718502987,0.20280301637400167,1.3148530964026515,0.16435663705033143,3.593390941619873,3.6718039512634277,5.033680438995361,4.962601661682129,6.639404296875,0.24808844923973083,0.0561252161860466,0.011413037776947021,0.009560341015458107,0.0008183057070709765,9.549132664687932e-05,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.025,0.03125,0.1125
46,0.00021481844305526465,36.679284353873456,0.9790545701980591,0.9930508136749268,0.002083604224026203,0.9724819660186768,0.9783281683921814,0.9535349905490875,0.9333406686782837,0.9152705073356628,0.044987499713897705,0.0011679945746436715,0.0016410589450970292,0.0002820263907779008,0.0003000623546540737,35.49710250429055,0.14341079369251455,0.25820566798296507,1.4629068349907177,0.18286335437383971,3.885861873626709,3.9596261978149414,5.5752387046813965,5.424196243286133,8.53195571899414,-0.14767731726169586,0.19902105629444122,0.01240505650639534,0.01073586568236351,-0.00034812220837920904,0.0005293998983688653,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.028125,0.04375,0.14375
47,0.00025897411978803575,35.86743634354409,0.9713274836540222,0.9906558394432068,0.0013238616520538926,0.9615476131439209,0.9624567627906799,0.9450015127658844,0.934918999671936,0.9278569221496582,0.027537763118743896,0.0009383599972352386,0.00114297098480165,0.0003405764000490308,0.00034192167368019,34.677854493962606,0.12738725563842968,0.2264400545868345,1.3718545845887546,0.17148182307359433,3.24495267868042,3.2881228923797607,4.943694591522217,4.834779858589172,7.266726016998291,-0.2031010091304779,0.1999916136264801,0.01276690699160099,0.011175133287906647,-0.00029458189965225756,0.0005780179053544998,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.015625,0.01875,0.128125
48,0.00022396612621378154,36.49817661625116,0.988884449005127,0.9961507320404053,0.0016389305237680674,0.9863110780715942,0.9867274761199951,0.980836033821106,0.9776896238327026,0.9763625860214233,0.00903785228729248,0.00028456427389755845,0.00030491023790091276,0.0002518275287002325,0.0002568207564763725,35.98896796431826,0.055935534799824736,0.09809010259861393,1.1510983315189487,0.1438872914398686,3.517885684967041,3.570082902908325,4.780637741088867,4.679353356361389,6.407496929168701,-0.11402920633554459,0.2357490360736847,0.01242851186543703,0.010705527849495411,-0.00030642494675703347,0.0005988668417558074,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.0,0.065625,0.08125
49,0.00020249876251909882,36.93577626438295,0.9711989164352417,0.9902357459068298,0.0022342049051076174,0.9636090993881226,0.9638434648513794,0.9491775929927826,0.9468076229095459,0.9462335109710693,0.017035841941833496,0.0015800758264958858,0.0019207331351935863,0.00030507310293614864,0.0003560946279321797,35.155960806609,0.1622813716563136,0.34273364512910676,1.8233280530523617,0.2279160066315452,3.8155553340911865,3.885796308517456,5.545318126678467,5.3659584522247314,7.936434745788574,-0.38193079829216003,0.5515024065971375,0.01154812891036272,0.010289205238223076,-0.0009278440265916288,0.0014503913698717952,Hard16 stride8 Top10 + global OKLab,validation,0.0,0.0,0.0,0.06875,0.10625
