method,image_index,global_mse,global_psnr,global_ssim,global_ms_ssim,global_dists,global_gmsd,full_lpips,patch_ssim_mean,patch_ssim_median,patch_ssim_p10,patch_ssim_bottom10_mean,patch_ssim_min,ssim_tail_gap,patch_lpips_top10_mean,patch_lpips_max,patch_mse_top25,patch_mse_p95,top25_local_psnr,gini,cv,top10_over_mean,top10_energy_share,ciede2000_global,ciede2000_p95,ciede2000_max,crop_ratio,repeat,raw_bit_accuracy,raw_ber,detection_success,exact_decode_success,schema,train_epochs,train_images,train_batch_size,train_steps,train_last_loss
Q-hard-local-tail-oklab,32,5.5959146266104653e-05,42.52128919890504,0.9916043281555176,0.9948968887329102,nan,nan,0.0010016604792326689,0.9913057088851929,0.9919971823692322,0.9846134185791016,0.9822443723678589,0.9803149700164795,0.009752810001373291,0.00032540422398597,0.00040726069710217416,0.00011892661859747022,0.00012555352805065922,39.2472092909733,0.4196005538444377,0.7502972726319391,2.290399753838226,0.28629996922977824,0.448184072971344,1.475427722930908,4.598461151123047,40,4,0.9,0.1,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,33,2.9714950869674794e-05,45.27024983462201,0.9881137609481812,0.9921211004257202,nan,nan,0.0008797127520665526,0.988002359867096,0.9913629293441772,0.9774639904499054,0.9701446294784546,0.9629761576652527,0.021218299865722656,0.00022173707839101553,0.0002403744583716616,6.157028838060796e-05,6.367065270751482e-05,42.10628812271545,0.4035264350572797,0.8042586017514922,2.5830271925518824,0.3228783990689853,0.33489909768104553,0.9727269083261485,3.32501482963562,40,4,0.98,0.02,1,1,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,34,7.166290743043646e-05,41.447055760836584,0.9930176734924316,0.9965384006500244,nan,nan,0.0010101625230163336,0.9917812347412109,0.9918239712715149,0.9865529835224152,0.9851452112197876,0.9846912622451782,0.006678760051727295,0.00048323749797418714,0.0004971908056177199,0.0001308708597207442,0.00015001245265011676,38.83157044597737,0.2881524273856846,0.5560254264669587,2.219174616339701,0.2773968270424626,0.5422670841217041,1.716580408811568,6.172720909118652,40,4,0.94,0.06,1,1,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,35,3.495972850942053e-05,44.56431948672599,0.9931632876396179,0.9957515597343445,nan,nan,0.0005014074267819524,0.9931081533432007,0.9936264753341675,0.9844317436218262,0.9827669262886047,0.9825797080993652,0.010859549045562744,0.00012120506289647892,0.00012937064457219094,8.612172678112984e-05,9.689486978459172e-05,40.64887270952617,0.5241450823104091,1.0131310745834194,3.11562814166337,0.38945351770792125,0.3472791314125061,1.0469803512096387,4.5437331199646,40,4,0.9299999999999999,0.07,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,36,5.486536610987969e-05,42.60701718460611,0.9884967803955078,0.9936642646789551,nan,nan,0.0012161420891061425,0.9879184365272522,0.9896308183670044,0.9772611856460571,0.9741421341896057,0.9730299711227417,0.015488684177398682,0.0006258265348151326,0.0007326258346438408,0.00011030699533876032,0.00011386610640329309,39.57396945033164,0.36973492830499105,0.6731602142017329,2.203886761257044,0.2754858451571305,0.43617933988571167,1.3528171360492705,4.285400390625,40,4,0.91,0.09,0,0,3,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,37,6.90472952555865e-05,41.60853329085067,0.9856102466583252,0.9916245341300964,nan,nan,0.0009946313221007586,0.9841341972351074,0.9874743819236755,0.9701239466667175,0.9668537974357605,0.9643594026565552,0.02062058448791504,0.0002619867445901036,0.00029560032999143004,0.00011910215835087001,0.00013518857667804696,39.240803682285616,0.28216118426479064,0.5041806284785398,1.9729010123979436,0.24661262654974295,0.46127673983573914,1.5512834250926937,5.239743232727051,40,4,0.9299999999999999,0.07,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,38,9.767279698280618e-05,40.10226375537022,0.9900989532470703,0.9945868253707886,nan,nan,0.0008174985996447504,0.9893484115600586,0.9915043711662292,0.9804375469684601,0.9743648767471313,0.9738873243331909,0.0171394944190979,0.00024567078799009323,0.00027919962303712964,0.00017507470329292119,0.00017817765910876915,37.56776600997999,0.30888943688096493,0.5484209785630911,1.9205927161650533,0.24007408952063167,0.5734293460845947,1.8272076427936554,6.209582328796387,40,4,0.9,0.1,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,39,2.497202694939915e-05,46.02546205057061,0.9823746681213379,0.9929913282394409,nan,nan,0.0013525767717510462,0.9818195104598999,0.984085202217102,0.9680927395820618,0.9431300163269043,0.9295841455459595,0.040955185890197754,0.0002837108913809061,0.00039169765659607947,4.718679701909423e-05,5.6597536058689e-05,43.261795010241386,0.37005133125793355,0.6928499109123428,2.451893006914095,0.3064866258642619,0.3094351291656494,0.8915462166070914,3.0512659549713135,40,4,0.9,0.1,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,40,0.00012480627628974617,39.03763574193133,0.9910077452659607,0.9955927133560181,nan,nan,0.0022879380267113447,0.9883681535720825,0.9915059804916382,0.9761226773262024,0.965290367603302,0.95703125,0.02621561288833618,0.0013615847565233707,0.0015965350903570652,0.00028009843663312495,0.0004009592958027497,35.526893151803655,0.4284940852720763,0.9818415165905158,3.4668193462264254,0.4333524182783032,0.6571477651596069,2.312996113300322,7.438814163208008,40,4,0.83,0.17,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,41,3.864171230816282e-05,44.12943637186415,0.9929289221763611,0.9947797656059265,nan,nan,0.0006135818548500538,0.993599534034729,0.9948945045471191,0.9864643216133118,0.9854350090026855,0.9849197864532471,0.009459495544433594,0.00015145544603001326,0.00016617737128399312,0.00010000997281167656,0.00012246026562934276,39.99956690788735,0.5582019045939175,1.0721777084525066,3.223756347240478,0.40296954340505975,0.30778735876083374,1.1195195496082255,4.927801609039307,40,4,0.9299999999999999,0.07,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,42,4.335711128078401e-05,43.62939660893274,0.988373875617981,0.9940205812454224,nan,nan,0.0010650650365278125,0.9875773191452026,0.9906260371208191,0.9719227254390717,0.9608787298202515,0.9600528478622437,0.029747307300567627,0.0006067538633942604,0.0007732292870059609,0.00010338587162550539,0.00011275597535131965,39.85538806448232,0.45251903031752083,0.88376241689018,2.8315232003119757,0.35394040003899696,0.40143129229545593,1.2315981745719908,5.473297119140625,40,4,0.98,0.02,1,1,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,43,1.8337290384806693e-05,47.36664837579041,0.9954885244369507,0.9967035055160522,nan,nan,0.0005319376941770315,0.9951988458633423,0.998491108417511,0.9892791509628296,0.9831440448760986,0.9774298667907715,0.015347063541412354,0.0001720972650218755,0.00018364761490374804,5.2707979193655774e-05,6.08299606028595e-05,42.78123634171459,0.6141798084562339,1.2271093238484283,3.494087680409573,0.43676096005119663,0.2137957215309143,0.7338174134492841,3.7582201957702637,40,4,0.94,0.06,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,44,4.800186070497148e-05,43.18741927661095,0.9871426820755005,0.9956220984458923,nan,nan,0.0006080737221054733,0.9862226247787476,0.9886629581451416,0.9754466414451599,0.9700560569763184,0.9691212177276611,0.018606901168823242,0.00021406615269370377,0.00033291714498773217,0.00010569619917077944,0.00012812429486075416,39.759406296162815,0.42525939311990224,0.8130739726112116,2.7871939363649414,0.3483992420456177,0.4097745418548584,1.126878899335861,6.098588466644287,40,4,0.89,0.11,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,45,4.3716077925637364e-05,43.593588085626834,0.9915119409561157,0.9952545166015625,nan,nan,0.0013791080564260483,0.9911812543869019,0.9925985336303711,0.9842157363891602,0.9788500070571899,0.9760822057723999,0.013748526573181152,0.000417925271904096,0.00042973377276211977,9.39634264796041e-05,0.00012145624896220397,40.27041154580133,0.4103368887952388,0.7895686628530213,2.7829384862493627,0.34786731078117034,0.40980610251426697,1.3335779726505266,5.115189552307129,40,4,0.94,0.06,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,46,7.706588075961918e-05,41.131378538228276,0.9958926439285278,0.9950670003890991,nan,nan,0.000735258508939296,0.9961632490158081,0.9971210956573486,0.9924469590187073,0.9900856018066406,0.9883716106414795,0.007035493850708008,0.00031947001116350293,0.0003601272474043071,0.00015864952001720667,0.000175302782736253,37.995612374885226,0.38400925636005945,0.7112220595128033,2.436594548341635,0.3045743185427044,0.5218880772590637,1.7194877803325648,5.0859174728393555,40,4,0.9,0.1,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,47,3.633472806541249e-05,44.39678085783993,0.9926854968070984,0.9955548644065857,nan,nan,0.0006722681573592126,0.9924612045288086,0.9927496910095215,0.9860270917415619,0.9849993586540222,0.9843255877494812,0.007750332355499268,0.0009139599860645831,0.0011948640458285809,8.584220631746575e-05,9.128806595981587e-05,40.66299128656424,0.4937700677575066,0.9535337915593631,2.9176999363796337,0.3647124920474542,0.3914821147918701,1.2992292523384088,6.189902305603027,40,4,0.9299999999999999,0.07,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,48,8.296085434267297e-05,40.81126784169666,0.9929673075675964,0.99592125415802,nan,nan,0.0009740535751916468,0.9914692044258118,0.9934096336364746,0.9869024753570557,0.9741730690002441,0.9626699686050415,0.01923656463623047,0.0003702330868691206,0.00042885111179202795,0.0001696133113000542,0.00020569639673340134,37.70540067189527,0.3826177245642919,0.771873869754705,2.753383731518661,0.34417296643983264,0.5259444713592529,1.7714482486247998,7.162632465362549,40,4,0.8200000000000001,0.18,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,49,6.738678348483518e-05,41.71425272937177,0.9915952682495117,0.9949941039085388,nan,nan,0.002078746212646365,0.9906315803527832,0.9922366142272949,0.9835726320743561,0.9766848087310791,0.9721481204032898,0.01555180549621582,0.00046897210995666683,0.0004782568721566349,0.00013552427117247134,0.00017931414186023176,38.67982919606306,0.36853798943282395,0.7333979944380294,2.7362373878679405,0.34202967348349256,0.5518326163291931,1.7277682185173036,6.130882740020752,40,4,0.83,0.17,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,0,3.388546974747442e-05,44.69986489444881,0.9922772645950317,0.9964026212692261,nan,nan,0.00034880166640505195,0.9915308356285095,0.9935084581375122,0.9825287759304047,0.9818105697631836,0.981680154800415,0.011697888374328613,9.444024180993438e-05,9.856272663455456e-05,7.275473763002083e-05,7.967667625052854e-05,41.38138721110673,0.4242530152480457,0.7700409411180975,2.4302350936537693,0.30377938670672117,0.3148319125175476,0.9250980347394933,4.650291442871094,30,0,0.78,0.22,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,1,6.97206414770335e-05,41.56638625740841,0.9904098510742188,0.9950491786003113,nan,nan,0.0008732948335818946,0.9895662069320679,0.9925095438957214,0.9768907427787781,0.9702672958374023,0.9680349230766296,0.022242248058319092,0.0004431665292941034,0.0004565668641589582,0.00011916553194168955,0.00012264438009879086,39.23849344027114,0.309133452408767,0.5460837621866586,1.8704390443953038,0.23380488054941298,0.525970995426178,1.705759620666499,5.136148929595947,30,0,0.69,0.31,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,2,8.312345016747713e-05,40.80276439011995,0.994097113609314,0.9972766637802124,nan,nan,0.0011330221313983202,0.992347002029419,0.9923602938652039,0.9876950681209564,0.9856588244438171,0.9838885068893433,0.006701469421386719,0.00031714109354652464,0.00033470080234110355,0.000157048343680799,0.00016164318367373198,38.039666395525344,0.3591912958213696,0.6740036455117954,2.1810509682415207,0.2726313710301901,0.513985276222229,1.6433361411094658,6.289584159851074,30,0,0.8,0.2,1,0,3,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,3,5.402028909884393e-05,42.67443095940928,0.9885650873184204,0.9940916895866394,nan,nan,0.0010514928726479411,0.989138126373291,0.992477297782898,0.9789434969425201,0.9723576307296753,0.9665504693984985,0.020119667053222656,0.0005202111788094044,0.0006687336135655642,0.00010509487037779763,0.00010613142330839764,39.78418481126695,0.3883599209180322,0.709414547683787,2.1823686388240433,0.2727960798530054,0.48626601696014404,1.5543732762336726,5.69960880279541,30,0,0.71,0.29,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,4,4.959974830853753e-05,43.04520527310017,0.9910315871238708,0.9949085116386414,nan,nan,0.0016834342386573553,0.9901238679885864,0.9912699460983276,0.9813768565654755,0.9786237478256226,0.9769096374511719,0.012646198272705078,0.0003657307242974639,0.00039877207018435,0.00010422982450108975,0.00010995417869708035,39.82007993484382,0.39744000303065774,0.7219824365934997,2.3236553491499228,0.29045691864374035,0.46284687519073486,1.5063709378242471,4.476654529571533,30,0,0.73,0.27,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,5,8.553604129701853e-05,40.67850853245025,0.9870065450668335,0.9940268993377686,nan,nan,0.0013089454732835293,0.9848283529281616,0.9899543523788452,0.970886766910553,0.9520421624183655,0.9384913444519043,0.037912189960479736,0.0004476486355997622,0.000507790595293045,0.000190035963896662,0.0001932903760462068,37.2116420197427,0.4161257083408257,0.8720097276086198,2.768248661550783,0.34603108269384786,0.5196983218193054,1.7260109126567835,6.164324760437012,30,0,0.74,0.26,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,6,6.51767841191031e-05,41.859070718209075,0.9842795729637146,0.9929258227348328,nan,nan,0.0008099954575300217,0.9819872379302979,0.9807060360908508,0.9726768136024475,0.9678101539611816,0.9635419845581055,0.01289588212966919,0.0002691539702937007,0.0003119462344329804,0.000118430340080522,0.00012421491192071699,39.265370236131645,0.3059094670558489,0.5446923167752761,1.9451988207546977,0.24314985259433722,0.45397865772247314,1.3935466468334199,4.588945388793945,30,0,0.77,0.23,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,7,5.2147122914902866e-05,42.82769647671776,0.9831852912902832,0.9916862845420837,nan,nan,0.0004792865365743637,0.9826217889785767,0.9848848581314087,0.9713243544101715,0.954839289188385,0.9412936568260193,0.03004556894302368,0.00019794792751781642,0.0002552470250520855,0.00010564184776740149,0.00011852737407025415,39.76164011212101,0.3677648223538553,0.7075481719415234,2.513479676182115,0.3141849595227644,0.4148676097393036,1.269514816999435,4.390795707702637,30,0,0.79,0.21,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,8,3.887909042532556e-05,44.102839039279324,0.9952237606048584,0.997290313243866,nan,nan,0.0007211294723674655,0.9944547414779663,0.9945708513259888,0.9911123514175415,0.9862415790557861,0.9820424318313599,0.008329272270202637,0.0003981613554060459,0.00041150854667648673,7.691905921092257e-05,7.840858597774059e-05,41.13966036212076,0.3826819816730614,0.6820274508253017,2.1344933029799944,0.2668116628724993,0.47474998235702515,1.3783263385295859,5.195235252380371,30,0,0.8,0.2,0,0,3,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,9,0.00010895778541453183,39.62741732450588,0.9879428744316101,0.9927133917808533,nan,nan,0.0016718547558411956,0.9882375001907349,0.991796612739563,0.979112058877945,0.977714478969574,0.976925790309906,0.014082133769989014,0.000509877922013402,0.0005825184634886682,0.0002099323901347816,0.00023543178031104617,36.779205496426044,0.3389873179373371,0.6218277252573472,2.1733812498575102,0.2716726562321888,0.6153297424316406,2.1969399333000172,7.968860626220703,30,0,0.77,0.23,0,0,3,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,10,3.950319660361856e-05,44.03367759787679,0.9894718527793884,0.9943802356719971,nan,nan,0.000976949231699109,0.9888866543769836,0.990270733833313,0.9803692698478699,0.9770299792289734,0.9753584861755371,0.0132407546043396,0.000340937462169677,0.0004070951254107058,6.724055856466293e-05,7.663533506274689e-05,41.723686875504825,0.2977567440807081,0.531002982119972,1.9596245972915627,0.24495307466144534,0.3890509605407715,1.1432163536548605,3.66566801071167,30,0,0.8200000000000001,0.18,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,11,5.142252484802157e-05,42.88846603293251,0.9910653829574585,0.995206356048584,nan,nan,0.0006449555512517691,0.9906917810440063,0.9913842678070068,0.9853810667991638,0.9789447784423828,0.973463773727417,0.012439489364624023,0.00026225511101074517,0.00028219440719112754,0.00010316105908714235,0.00011430267841205932,39.864842078937286,0.4073251892971534,0.7363554766322935,2.4072554334080296,0.3009069291760037,0.43424978852272034,1.4778513014316559,6.278251647949219,30,0,0.8200000000000001,0.18,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,12,5.8532736147753894e-05,42.326011740560396,0.9913885593414307,0.9954532980918884,nan,nan,0.0011957080569118261,0.9905389547348022,0.9926533699035645,0.9821397364139557,0.9718056917190552,0.9643982648849487,0.020847678184509277,0.0010796786518767476,0.001308870268985629,0.0001269852218683809,0.00015566041111014783,38.962468178980366,0.41532549007953795,0.8337274872488858,2.907280847357418,0.36341010591967726,0.5154775977134705,1.6900698006153105,7.364167213439941,30,0,0.74,0.26,0,0,2,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,13,6.81039018672891e-05,41.668280054016236,0.9943604469299316,0.9950428009033203,nan,nan,0.0015852127689868212,0.9941757917404175,0.99567049741745,0.9887430965900421,0.9868563413619995,0.9850400686264038,0.00881415605545044,0.0004886846290901303,0.0006134165450930595,0.00011752117279684171,0.000120454904390499,39.298838831754644,0.30207338208005463,0.5342783080359368,1.8816474676551493,0.23520593345689367,0.5596539378166199,1.7496910810470552,7.87553071975708,30,0,0.72,0.28,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,14,2.98750583169749e-05,45.24691238287632,0.99017733335495,0.9937833547592163,nan,nan,0.0006875627441331744,0.990918755531311,0.9913250207901001,0.9840356111526489,0.9807724356651306,0.9787473678588867,0.010552585124969482,0.00042308238334953785,0.00044901674846187234,6.222759111551568e-05,7.155072671594098e-05,42.060170106094205,0.4036717475021136,0.735025939511553,2.4088932616264183,0.3011116577033023,0.32888439297676086,1.026952868700027,2.917696714401245,30,0,0.71,0.29,0,0,0,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,15,9.948429215000942e-05,40.02245485798035,0.9885572195053101,0.9947757720947266,nan,nan,0.0007144047995097935,0.9863688349723816,0.9912058711051941,0.9622560441493988,0.9548314809799194,0.952124834060669,0.03637439012527466,0.00027147383661940694,0.00029788684332743287,0.00020361616043373942,0.00027567923825699836,36.911877562533725,0.37960422483109385,0.7554455838330799,2.7761685598171004,0.34702106997713755,0.5648376941680908,1.8893859207630153,9.01671314239502,30,0,0.71,0.29,0,0,2,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,16,4.925343091599643e-05,43.075635118468284,0.9905046820640564,0.9946925044059753,nan,nan,0.0015585272340103984,0.989769697189331,0.9904264807701111,0.9848665595054626,0.9757615327835083,0.9672178030014038,0.014664947986602783,0.0003180596395395696,0.0003502442850731313,0.00010097894119098783,0.00010712689072533976,39.95769187387039,0.39458090606816804,0.7565631655672276,2.4840121692497674,0.3105015211562209,0.41892749071121216,1.2427098393440226,5.376196384429932,30,0,0.89,0.11,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,17,2.9767865271423943e-05,45.26252308587488,0.9937500953674316,0.9958432912826538,nan,nan,0.001018592738546431,0.9940310716629028,0.9964622855186462,0.9876650273799896,0.9829738140106201,0.9804396629333496,0.013488471508026123,0.0002575613325461745,0.00025868150987662375,6.984414358157665e-05,7.367425496340729e-05,41.55870003534542,0.4895097494303427,0.9957917848120083,3.026779083832995,0.3783473854791244,0.324179470539093,1.0432910978794097,4.112198352813721,30,0,0.89,0.11,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,18,0.0001100131485145539,39.58555405877594,0.9886691570281982,0.9931697249412537,nan,nan,0.002182314870879054,0.9886753559112549,0.9903777241706848,0.9798912405967712,0.9688411355018616,0.9587258696556091,0.021536588668823242,0.0003435242688283324,0.0003814182709902525,0.00025836098939180374,0.0002817525892169215,35.87773060997683,0.4524196678722815,0.843071126567772,2.612225985428293,0.32652824817853665,0.5656192302703857,1.960981494188308,9.297246932983398,30,0,0.86,0.14,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,19,0.0001532613969175145,38.14567220337447,0.9905213117599487,0.9944621920585632,nan,nan,0.0009510355303063989,0.9896857738494873,0.9919180870056152,0.9812397658824921,0.9783719182014465,0.9774338006973267,0.013546168804168701,0.0003713875194080174,0.0004023505898658186,0.00030872749630361795,0.0003392805010662414,35.10424689075911,0.36085842601725876,0.6635882724748392,2.308545089900653,0.28856813623758165,0.6675006151199341,2.242795097827908,9.196645736694336,30,0,0.8200000000000001,0.18,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,20,6.369292532326654e-05,41.95908804143433,0.9866675138473511,0.9936438798904419,nan,nan,0.0010841399198397994,0.9856315851211548,0.9878287315368652,0.9718411564826965,0.9610263109207153,0.9586157202720642,0.026802420616149902,0.0005383412353694439,0.0006151896086521447,0.00012263648386579007,0.0001444352492399048,39.1138030971578,0.3696934211566379,0.6629178924905336,2.28142769359735,0.28517846169966876,0.4213903546333313,1.409150111675262,5.459392070770264,30,0,0.8,0.2,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,21,0.00011484389688121155,39.39892079452322,0.9915580749511719,0.9962183833122253,nan,nan,0.0010302331065759063,0.989549458026886,0.989783763885498,0.9828602969646454,0.9814233779907227,0.9812445044517517,0.00836038589477539,0.00023634874378331006,0.00027995742857456207,0.0002003511181101203,0.0002080002705042716,36.982082295342494,0.3079050582293648,0.5411573769775523,1.8359585086820378,0.22949481358525473,0.5849437713623047,1.925313013792036,8.634384155273438,30,0,0.87,0.13,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,22,6.7007182224188e-05,41.73878644565449,0.9830198287963867,0.9911321997642517,nan,nan,0.0008272688719443977,0.982079267501831,0.987892746925354,0.9665236175060272,0.9614430665969849,0.9566279649734497,0.02644968032836914,0.00041435007005929947,0.00043194336467422545,0.00016202719416469336,0.00020482832405832596,37.90412088639406,0.473456555639256,0.9248811758329372,3.0910162487753774,0.3863770310969222,0.43544578552246094,1.4754208028316482,6.300441265106201,30,0,0.86,0.14,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,23,5.7606404880061746e-05,42.39529227524216,0.9874100685119629,0.9928007125854492,nan,nan,0.0009917679708451033,0.988298237323761,0.9894770979881287,0.9826645255088806,0.9779571294784546,0.9740623235702515,0.011519968509674072,0.00020151090575382113,0.00020607233454938978,0.00010943179950118065,0.00012471955596993212,39.608564591621935,0.3430565670563506,0.6249599717391988,2.26433509261386,0.2830418865767325,0.4519544839859009,1.446032935380935,5.707460880279541,30,0,0.83,0.17,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,24,2.562909503467381e-05,45.912667285167394,0.9933962821960449,0.9968715906143188,nan,nan,0.0007832458941265941,0.9936000108718872,0.994053065776825,0.9903618693351746,0.9896218776702881,0.9892258644104004,0.004431188106536865,0.0003635147586464882,0.0005524128209799528,5.049017636338249e-05,5.615405007119989e-05,42.96793112300947,0.3153784114340362,0.6251775289674855,2.278701697902491,0.2848377122378114,0.3346875309944153,0.9439805030822748,2.7415859699249268,30,0,0.88,0.12,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,25,4.708574488176964e-05,43.27110554786947,0.9899387359619141,0.9953651428222656,nan,nan,0.0006097696605138481,0.9897652864456177,0.9928337335586548,0.9793686866760254,0.9728333950042725,0.9663695693016052,0.020000338554382324,0.0007450771518051624,0.0010651459451764822,0.00012093382247257978,0.00013178625886212103,39.17452219743573,0.5079996637149511,0.9700027006600325,2.8391614424982685,0.35489518031228356,0.40381115674972534,1.2059491336345671,6.236418724060059,30,0,0.92,0.08,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,26,4.12961671827361e-05,43.84090254605883,0.990303635597229,0.9914544820785522,nan,nan,0.002172932494431734,0.990531861782074,0.9937146306037903,0.9792517423629761,0.9723639488220215,0.9694315791130066,0.0213506817817688,0.0006273754988797009,0.0007918375777080655,9.406938625033945e-05,0.0001153530665760627,40.26551689492237,0.4647510459387203,0.8843041687992506,2.940760173210979,0.36759502165137237,0.41543126106262207,1.2855964422225936,3.832530975341797,30,0,0.83,0.17,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,27,4.585484930430539e-05,43.386147294653384,0.994570255279541,0.9962794184684753,nan,nan,0.00047336926218122244,0.9938623905181885,0.993461012840271,0.9901759326457977,0.9884791374206543,0.9876653552055359,0.004981875419616699,0.0002817486529238522,0.0002870098687708378,0.00010586492135189474,0.00011351616012689192,39.75247920789756,0.46073373693279535,0.8886084506172244,2.76527647025575,0.34565955878196875,0.4070001244544983,1.2881124675273874,4.952597141265869,30,0,0.8200000000000001,0.18,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,28,5.265338404569775e-05,42.78573711370348,0.988336443901062,0.9925130605697632,nan,nan,0.0010860621696338058,0.9891453385353088,0.9926649332046509,0.9742747247219086,0.9720503091812134,0.9716949462890625,0.0206146240234375,0.0003878033021464944,0.0003980657202191651,0.00011768247350119054,0.00013270056660985574,39.292882119951024,0.404096574747184,0.7657962697559076,2.544993220508449,0.31812415256355614,0.46627169847488403,1.5107041835784898,5.027658462524414,30,0,0.84,0.16,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,29,3.931487663066946e-05,44.05443082803353,0.9917054176330566,0.9960702657699585,nan,nan,0.0006752508343197405,0.9909487962722778,0.9921610355377197,0.9823119342327118,0.9803377985954285,0.9783984422683716,0.01182323694229126,0.000506468815729022,0.0007183614652603865,7.044584344839677e-05,7.174702113843523e-05,41.5214462669486,0.3604165799133996,0.6338664202730444,1.8733202350372096,0.2341650293796512,0.39841508865356445,1.192291146516799,3.8006932735443115,30,0,0.9,0.1,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,30,6.1828235629946e-05,42.08813146629243,0.9923040270805359,0.9961166381835938,nan,nan,0.001048120204359293,0.9911652207374573,0.9945547580718994,0.9808266758918762,0.9713128805160522,0.9635313749313354,0.023241877555847168,0.0006801552372053266,0.0009843632578849792,0.00013784246402792633,0.0001613177555555012,38.60616972180986,0.4247252941567603,0.904812394213835,3.026056898560575,0.37825711232007186,0.4706261157989502,1.4051969349384308,6.648332118988037,30,0,0.88,0.12,0,0,3,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,31,6.0772112192353234e-05,42.16295669074068,0.994416356086731,0.996574878692627,nan,nan,0.000846110051497817,0.9935569763183594,0.9932651519775391,0.988411545753479,0.9878957867622375,0.9874789714813232,0.005369365215301514,0.0003646507393568754,0.0004300923610571772,0.00011619563156273216,0.0001308493119722698,39.3481019917342,0.3399799922414654,0.614544828358098,2.167806546387649,0.27097581829845613,0.47947996854782104,1.57062377333641,4.940656661987305,30,0,0.79,0.21,0,0,1,2,64,4,32,1.4419220685958862
Q-hard-local-tail-oklab,32,5.5959146266104653e-05,42.52128919890504,0.9916043281555176,0.9948968887329102,nan,nan,0.0010016604792326689,0.9913057088851929,0.9919971823692322,0.9846134185791016,0.9822443723678589,0.9803149700164795,0.009752810001373291,0.00032540422398597,0.00040726069710217416,0.00011892661859747022,0.00012555352805065922,39.2472092909733,0.4196005538444377,0.7502972726319391,2.290399753838226,0.28629996922977824,0.448184072971344,1.475427722930908,4.598461151123047,30,0,0.87,0.13,0,0,1,2,64,4,32,1.4419220685958862
